code,name,year,month,temp_min
PAN.1916,Emberá,2000,06,468.77
PAN.1917,Herrera,2000,06,409.78
PAN.1918,Kuna Yala,2000,06,294.41
PAN.1919,Los Santos,2000,06,414.59
SLV.751184,Ahuachapan,2000,06,237.05
SLV.751185,Cabanas,2000,06,138.34
SLV.751186,Chalatenango,2000,06,162.52
SLV.751187,Cuscatlan,2000,06,145.03
SLV.751188,La Libertad,2000,06,165.54
SLV.751189,La Paz,2000,06,170.51
SLV.751190,La Union,2000,06,209.64
SLV.751191,Morazan,2000,06,230.4
SLV.751192,San Miguel,2000,06,199.28
SLV.751193,San Salvador,2000,06,147.85
SLV.751194,San Vicente,2000,06,182.12
SLV.751195,Santa Ana,2000,06,150.12
SLV.751196,Sonsonate,2000,06,234.53
SLV.751197,Usulutan,2000,06,204.31
BLZ.28603,Belize,2000,07,105.77
BLZ.28604,Cayo,2000,07,72.8
BLZ.28605,Corozal,2000,07,89.95
BLZ.28606,Orange Walk,2000,07,81.25
BLZ.28607,Stann Creek,2000,07,129.84
BLZ.28608,Toledo,2000,07,142.43
CRI.61981,Alajuela,2000,07,230.72
CRI.61982,Cartago,2000,07,212.72
CRI.61983,Guanacaste,2000,07,145.77
CRI.61984,Heredia,2000,07,234.62
CRI.61985,Limon,2000,07,279.28
CRI.61986,Puntarenas,2000,07,452.23
CRI.61987,San Jose,2000,07,503.66
GTM.10364821,Guatemala,2000,07,60.26
GTM.10364822,El Progreso,2000,07,50.66
GTM.10364823,Sacatepéquez,2000,07,89.51
GTM.10364824,Chimaltenango,2000,07,123.1
GTM.10364825,Escuintla,2000,07,183.57
GTM.10364826,Santa Rosa,2000,07,132.15
GTM.10364827,Sololá,2000,07,152.0
GTM.10364828,Totonicapán,2000,07,108.11
GTM.10364829,Quetzaltenango,2000,07,287.28
GTM.10364830,Suchitepéquez,2000,07,248.89
GTM.10364831,Retalhuleu,2000,07,175.57
GTM.10364832,San Marcos,2000,07,265.74
GTM.10364833,Huehuetenango,2000,07,91.17
GTM.10364834,Quiché,2000,07,129.93
GTM.10364835,Baja Verapaz,2000,07,114.59
GTM.10364836,Alta Verapaz,2000,07,155.41
GTM.10364837,Petén,2000,07,86.76
GTM.10364838,Izabal,2000,07,221.04
GTM.10364839,Zacapa,2000,07,125.06
GTM.10364840,Chiquimula,2000,07,99.12
GTM.10364841,Jalapa,2000,07,55.49
GTM.10364842,Jutiapa,2000,07,71.97
HND.1111420,Atlantida,2000,07,152.4
HND.1111421,Choluteca,2000,07,95.21
HND.1111422,Colon,2000,07,113.49
HND.1111423,Comayagua,2000,07,147.27
HND.1111424,Copan,2000,07,161.11
HND.1111425,Cortes,2000,07,176.73
HND.1111426,Francisco Morazan,2000,07,78.18
HND.1111427,Gracias A Dios,2000,07,192.54
HND.1111428,Intibuca,2000,07,97.37
HND.1111429,Islas De Bahia,2000,07,57.0
HND.1111430,La Paz,2000,07,90.08
HND.1111431,Lempira,2000,07,99.51
HND.1111432,Name Unknown,2000,07,80.38
HND.1111433,Ocotepeque,2000,07,137.25
HND.1111434,Olancho,2000,07,112.0
HND.1111435,Paraiso,2000,07,80.88
HND.1111436,Santa Barbara,2000,07,157.27
HND.1111437,Valle,2000,07,103.8
HND.1111438,Yoro,2000,07,156.98
NIC.1801,Boaco,2000,07,94.09
NIC.18010,Managua,2000,07,52.11
NIC.18011,Masaya,2000,07,83.71
NIC.18012,Matagalpa,2000,07,90.85
NIC.18013,Nueva Segovia,2000,07,95.3
NIC.18014,Región Autónoma del Caribe Norte,2000,07,204.15
NIC.18015,Región Autónoma del Caribe Sur,2000,07,234.18
NIC.18016,Río San Juan,2000,07,215.39
NIC.18017,Rivas,2000,07,130.58
NIC.1802,Carazo,2000,07,54.1
NIC.1803,Chinandega,2000,07,119.58
NIC.1804,Chontales,2000,07,113.5
NIC.1805,Estelí,2000,07,48.33
NIC.1806,Granada,2000,07,73.23
NIC.1807,Jinotega,2000,07,149.4
NIC.1808,León,2000,07,77.65
NIC.1809,Madriz,2000,07,62.29
PAN.1911,Bocas del Toro,2000,07,272.16
PAN.19110,Ngäbe Buglé,2000,07,327.32
PAN.19111,Panamá,2000,07,315.1
PAN.19112,Panamá Oeste,2000,07,284.61
PAN.19113,Veraguas,2000,07,358.99
PAN.1912,Chiriquí,2000,07,387.16
PAN.1913,Coclé,2000,07,243.31
PAN.1914,Colón,2000,07,349.35
PAN.1915,Darién,2000,07,372.98
PAN.1916,Emberá,2000,07,387.79
PAN.1917,Herrera,2000,07,358.22
PAN.1918,Kuna Yala,2000,07,261.67
PAN.1919,Los Santos,2000,07,427.11
SLV.751184,Ahuachapan,2000,07,140.24
SLV.751185,Cabanas,2000,07,84.95
SLV.751186,Chalatenango,2000,07,88.39
SLV.751187,Cuscatlan,2000,07,110.99
SLV.751188,La Libertad,2000,07,130.19
SLV.751189,La Paz,2000,07,146.08
SLV.751190,La Union,2000,07,76.43
SLV.751191,Morazan,2000,07,92.15
SLV.751192,San Miguel,2000,07,111.01
SLV.751193,San Salvador,2000,07,125.59
SLV.751194,San Vicente,2000,07,142.46
SLV.751195,Santa Ana,2000,07,71.84
SLV.751196,Sonsonate,2000,07,175.15
SLV.751197,Usulutan,2000,07,122.44
BLZ.28603,Belize,2000,08,207.38
BLZ.28604,Cayo,2000,08,178.43
BLZ.28605,Corozal,2000,08,222.46
BLZ.28606,Orange Walk,2000,08,185.56
BLZ.28607,Stann Creek,2000,08,241.75
BLZ.28608,Toledo,2000,08,225.67
CRI.61981,Alajuela,2000,08,238.48
CRI.61982,Cartago,2000,08,257.72
CRI.61983,Guanacaste,2000,08,167.05
CRI.61984,Heredia,2000,08,249.56
CRI.61985,Limon,2000,08,302.12
CRI.61986,Puntarenas,2000,08,557.62
CRI.61987,San Jose,2000,08,630.27
GTM.10364821,Guatemala,2000,08,233.64
GTM.10364822,El Progreso,2000,08,179.14
GTM.10364823,Sacatepéquez,2000,08,246.98
GTM.10364824,Chimaltenango,2000,08,255.76
GTM.10364825,Escuintla,2000,08,276.87
GTM.10364826,Santa Rosa,2000,08,273.02
GTM.10364827,Sololá,2000,08,294.15
GTM.10364828,Totonicapán,2000,08,207.49
GTM.10364829,Quetzaltenango,2000,08,384.75
GTM.10364830,Suchitepéquez,2000,08,390.66
GTM.10364831,Retalhuleu,2000,08,337.96
GTM.10364832,San Marcos,2000,08,358.04
GTM.10364833,Huehuetenango,2000,08,231.42
GTM.10364834,Quiché,2000,08,255.8
GTM.10364835,Baja Verapaz,2000,08,227.45
GTM.10364836,Alta Verapaz,2000,08,284.58
GTM.10364837,Petén,2000,08,252.04
GTM.10364838,Izabal,2000,08,296.56
GTM.10364839,Zacapa,2000,08,246.22
GTM.10364840,Chiquimula,2000,08,283.14
GTM.10364841,Jalapa,2000,08,236.18
GTM.10364842,Jutiapa,2000,08,183.04
HND.1111420,Atlantida,2000,08,231.1
HND.1111421,Choluteca,2000,08,302.15
HND.1111422,Colon,2000,08,141.09
HND.1111423,Comayagua,2000,08,231.21
HND.1111424,Copan,2000,08,270.19
HND.1111425,Cortes,2000,08,228.82
HND.1111426,Francisco Morazan,2000,08,184.76
HND.1111427,Gracias A Dios,2000,08,196.79
HND.1111428,Intibuca,2000,08,223.17
HND.1111429,Islas De Bahia,2000,08,102.89
HND.1111430,La Paz,2000,08,222.19
HND.1111431,Lempira,2000,08,221.27
HND.1111432,Name Unknown,2000,08,141.03
HND.1111433,Ocotepeque,2000,08,295.62
HND.1111434,Olancho,2000,08,117.7
HND.1111435,Paraiso,2000,08,119.62
HND.1111436,Santa Barbara,2000,08,229.93
HND.1111437,Valle,2000,08,328.55
HND.1111438,Yoro,2000,08,207.0
NIC.1801,Boaco,2000,08,105.95
NIC.18010,Managua,2000,08,96.35
NIC.18011,Masaya,2000,08,119.37
NIC.18012,Matagalpa,2000,08,114.26
NIC.18013,Nueva Segovia,2000,08,99.73
NIC.18014,Región Autónoma del Caribe Norte,2000,08,207.66
NIC.18015,Región Autónoma del Caribe Sur,2000,08,245.61
NIC.18016,Río San Juan,2000,08,240.69
NIC.18017,Rivas,2000,08,162.41
NIC.1802,Carazo,2000,08,90.37
NIC.1803,Chinandega,2000,08,209.29
NIC.1804,Chontales,2000,08,116.57
NIC.1805,Estelí,2000,08,108.47
NIC.1806,Granada,2000,08,98.97
NIC.1807,Jinotega,2000,08,146.46
NIC.1808,León,2000,08,114.96
NIC.1809,Madriz,2000,08,114.08
PAN.1911,Bocas del Toro,2000,08,309.6
PAN.19110,Ngäbe Buglé,2000,08,428.4
PAN.19111,Panamá,2000,08,351.12
PAN.19112,Panamá Oeste,2000,08,309.76
PAN.19113,Veraguas,2000,08,446.85
PAN.1912,Chiriquí,2000,08,516.63
PAN.1913,Coclé,2000,08,295.33
PAN.1914,Colón,2000,08,395.27
PAN.1915,Darién,2000,08,488.48
PAN.1916,Emberá,2000,08,497.22
PAN.1917,Herrera,2000,08,405.89
PAN.1918,Kuna Yala,2000,08,296.38
PAN.1919,Los Santos,2000,08,427.27
SLV.751184,Ahuachapan,2000,08,233.36
SLV.751185,Cabanas,2000,08,172.45
SLV.751186,Chalatenango,2000,08,162.88
SLV.751187,Cuscatlan,2000,08,172.4
SLV.751188,La Libertad,2000,08,169.96
SLV.751189,La Paz,2000,08,204.36
SLV.751190,La Union,2000,08,188.07
SLV.751191,Morazan,2000,08,230.28
SLV.751192,San Miguel,2000,08,220.62
SLV.751193,San Salvador,2000,08,160.16
SLV.751194,San Vicente,2000,08,223.49
SLV.751195,Santa Ana,2000,08,139.87
SLV.751196,Sonsonate,2000,08,219.36
SLV.751197,Usulutan,2000,08,211.33
BLZ.28603,Belize,2000,09,197.82
BLZ.28604,Cayo,2000,09,214.72
BLZ.28605,Corozal,2000,09,213.22
BLZ.28606,Orange Walk,2000,09,187.2
BLZ.28607,Stann Creek,2000,09,194.23
BLZ.28608,Toledo,2000,09,216.48
CRI.61981,Alajuela,2000,09,411.73
CRI.61982,Cartago,2000,09,466.28
CRI.61983,Guanacaste,2000,09,516.8
CRI.61984,Heredia,2000,09,368.83
CRI.61985,Limon,2000,09,358.38
CRI.61986,Puntarenas,2000,09,839.64
CRI.61987,San Jose,2000,09,800.97
GTM.10364821,Guatemala,2000,09,265.14
GTM.10364822,El Progreso,2000,09,298.57
GTM.10364823,Sacatepéquez,2000,09,326.48
GTM.10364824,Chimaltenango,2000,09,378.99
GTM.10364825,Escuintla,2000,09,421.73
GTM.10364826,Santa Rosa,2000,09,361.64
GTM.10364827,Sololá,2000,09,469.02
GTM.10364828,Totonicapán,2000,09,361.58
GTM.10364829,Quetzaltenango,2000,09,455.18
GTM.10364830,Suchitepéquez,2000,09,515.84
GTM.10364831,Retalhuleu,2000,09,416.06
GTM.10364832,San Marcos,2000,09,468.71
GTM.10364833,Huehuetenango,2000,09,420.91
GTM.10364834,Quiché,2000,09,419.93
GTM.10364835,Baja Verapaz,2000,09,365.62
GTM.10364836,Alta Verapaz,2000,09,364.53
GTM.10364837,Petén,2000,09,256.31
GTM.10364838,Izabal,2000,09,293.98
GTM.10364839,Zacapa,2000,09,295.09
GTM.10364840,Chiquimula,2000,09,321.89
GTM.10364841,Jalapa,2000,09,264.94
GTM.10364842,Jutiapa,2000,09,281.6
HND.1111420,Atlantida,2000,09,229.61
HND.1111421,Choluteca,2000,09,579.09
HND.1111422,Colon,2000,09,162.24
HND.1111423,Comayagua,2000,09,310.55
HND.1111424,Copan,2000,09,334.21
HND.1111425,Cortes,2000,09,217.25
HND.1111426,Francisco Morazan,2000,09,298.58
HND.1111427,Gracias A Dios,2000,09,155.14
HND.1111428,Intibuca,2000,09,349.49
HND.1111429,Islas De Bahia,2000,09,172.83
HND.1111430,La Paz,2000,09,369.9
HND.1111431,Lempira,2000,09,358.8
HND.1111432,Name Unknown,2000,09,259.2
HND.1111433,Ocotepeque,2000,09,393.74
HND.1111434,Olancho,2000,09,160.92
HND.1111435,Paraiso,2000,09,236.05
HND.1111436,Santa Barbara,2000,09,262.38
HND.1111437,Valle,2000,09,477.83
HND.1111438,Yoro,2000,09,221.3
NIC.1801,Boaco,2000,09,253.43
NIC.18010,Managua,2000,09,379.35
NIC.18011,Masaya,2000,09,326.51
NIC.18012,Matagalpa,2000,09,230.89
NIC.18013,Nueva Segovia,2000,09,185.5
NIC.18014,Región Autónoma del Caribe Norte,2000,09,191.57
NIC.18015,Región Autónoma del Caribe Sur,2000,09,228.42
NIC.18016,Río San Juan,2000,09,317.55
NIC.18017,Rivas,2000,09,342.35
NIC.1802,Carazo,2000,09,349.86
NIC.1803,Chinandega,2000,09,590.13
NIC.1804,Chontales,2000,09,275.33
NIC.1805,Estelí,2000,09,396.82
NIC.1806,Granada,2000,09,272.27
NIC.1807,Jinotega,2000,09,187.36
NIC.1808,León,2000,09,459.72
NIC.1809,Madriz,2000,09,325.15
PAN.1911,Bocas del Toro,2000,09,398.0
PAN.19110,Ngäbe Buglé,2000,09,353.34
PAN.19111,Panamá,2000,09,321.42
PAN.19112,Panamá Oeste,2000,09,318.44
PAN.19113,Veraguas,2000,09,474.9
PAN.1912,Chiriquí,2000,09,532.59
PAN.1913,Coclé,2000,09,372.88
PAN.1914,Colón,2000,09,320.92
PAN.1915,Darién,2000,09,373.33
PAN.1916,Emberá,2000,09,383.05
PAN.1917,Herrera,2000,09,507.75
PAN.1918,Kuna Yala,2000,09,245.84
PAN.1919,Los Santos,2000,09,481.78
SLV.751184,Ahuachapan,2000,09,368.98
SLV.751185,Cabanas,2000,09,314.88
SLV.751186,Chalatenango,2000,09,318.37
SLV.751187,Cuscatlan,2000,09,334.94
SLV.751188,La Libertad,2000,09,344.79
SLV.751189,La Paz,2000,09,396.2
SLV.751190,La Union,2000,09,414.1
SLV.751191,Morazan,2000,09,445.64
SLV.751192,San Miguel,2000,09,425.2
SLV.751193,San Salvador,2000,09,333.32
SLV.751194,San Vicente,2000,09,397.79
SLV.751195,Santa Ana,2000,09,259.59
SLV.751196,Sonsonate,2000,09,377.89
SLV.751197,Usulutan,2000,09,449.79
BLZ.28603,Belize,2000,10,536.87
BLZ.28604,Cayo,2000,10,238.07
BLZ.28605,Corozal,2000,10,606.03
BLZ.28606,Orange Walk,2000,10,324.77
BLZ.28607,Stann Creek,2000,10,302.49
BLZ.28608,Toledo,2000,10,252.61
CRI.61981,Alajuela,2000,10,338.46
CRI.61982,Cartago,2000,10,281.45
CRI.61983,Guanacaste,2000,10,160.37
CRI.61984,Heredia,2000,10,426.76
CRI.61985,Limon,2000,10,363.18
CRI.61986,Puntarenas,2000,10,478.32
CRI.61987,San Jose,2000,10,490.97
GTM.10364821,Guatemala,2000,10,144.17
GTM.10364822,El Progreso,2000,10,120.56
GTM.10364823,Sacatepéquez,2000,10,181.55
GTM.10364824,Chimaltenango,2000,10,204.0
GTM.10364825,Escuintla,2000,10,295.13
GTM.10364826,Santa Rosa,2000,10,239.39
GTM.10364827,Sololá,2000,10,278.3
GTM.10364828,Totonicapán,2000,10,116.26
GTM.10364829,Quetzaltenango,2000,10,305.2
GTM.10364830,Suchitepéquez,2000,10,396.76
GTM.10364831,Retalhuleu,2000,10,249.68
GTM.10364832,San Marcos,2000,10,240.02
GTM.10364833,Huehuetenango,2000,10,160.07
GTM.10364834,Quiché,2000,10,247.45
GTM.10364835,Baja Verapaz,2000,10,216.35
GTM.10364836,Alta Verapaz,2000,10,312.78
GTM.10364837,Petén,2000,10,189.3
GTM.10364838,Izabal,2000,10,343.7
GTM.10364839,Zacapa,2000,10,209.23
GTM.10364840,Chiquimula,2000,10,139.09
GTM.10364841,Jalapa,2000,10,122.45
GTM.10364842,Jutiapa,2000,10,128.43
HND.1111420,Atlantida,2000,10,225.27
HND.1111421,Choluteca,2000,10,160.63
HND.1111422,Colon,2000,10,161.68
HND.1111423,Comayagua,2000,10,169.42
HND.1111424,Copan,2000,10,297.4
HND.1111425,Cortes,2000,10,247.76
HND.1111426,Francisco Morazan,2000,10,119.11
HND.1111427,Gracias A Dios,2000,10,184.68
HND.1111428,Intibuca,2000,10,124.67
HND.1111429,Islas De Bahia,2000,10,195.68
HND.1111430,La Paz,2000,10,122.52
HND.1111431,Lempira,2000,10,144.42
HND.1111432,Name Unknown,2000,10,116.98
HND.1111433,Ocotepeque,2000,10,155.51
HND.1111434,Olancho,2000,10,104.43
HND.1111435,Paraiso,2000,10,85.03
HND.1111436,Santa Barbara,2000,10,260.57
HND.1111437,Valle,2000,10,169.02
HND.1111438,Yoro,2000,10,183.55
NIC.1801,Boaco,2000,10,105.92
NIC.18010,Managua,2000,10,104.99
NIC.18011,Masaya,2000,10,104.77
NIC.18012,Matagalpa,2000,10,94.22
NIC.18013,Nueva Segovia,2000,10,79.65
NIC.18014,Región Autónoma del Caribe Norte,2000,10,180.75
NIC.18015,Región Autónoma del Caribe Sur,2000,10,268.07
NIC.18016,Río San Juan,2000,10,299.54
NIC.18017,Rivas,2000,10,112.06
NIC.1802,Carazo,2000,10,92.26
NIC.1803,Chinandega,2000,10,154.86
NIC.1804,Chontales,2000,10,117.89
NIC.1805,Estelí,2000,10,82.9
NIC.1806,Granada,2000,10,84.48
NIC.1807,Jinotega,2000,10,115.97
NIC.1808,León,2000,10,117.0
NIC.1809,Madriz,2000,10,82.69
PAN.1911,Bocas del Toro,2000,10,265.27
PAN.19110,Ngäbe Buglé,2000,10,376.03
PAN.19111,Panamá,2000,10,290.04
PAN.19112,Panamá Oeste,2000,10,279.15
PAN.19113,Veraguas,2000,10,452.2
PAN.1912,Chiriquí,2000,10,401.9
PAN.1913,Coclé,2000,10,294.39
PAN.1914,Colón,2000,10,397.87
PAN.1915,Darién,2000,10,312.91
PAN.1916,Emberá,2000,10,345.23
PAN.1917,Herrera,2000,10,312.5
PAN.1918,Kuna Yala,2000,10,272.0
PAN.1919,Los Santos,2000,10,333.91
SLV.751184,Ahuachapan,2000,10,173.09
SLV.751185,Cabanas,2000,10,126.2
SLV.751186,Chalatenango,2000,10,115.45
SLV.751187,Cuscatlan,2000,10,135.85
SLV.751188,La Libertad,2000,10,144.21
SLV.751189,La Paz,2000,10,191.02
SLV.751190,La Union,2000,10,142.7
SLV.751191,Morazan,2000,10,169.39
SLV.751192,San Miguel,2000,10,165.89
SLV.751193,San Salvador,2000,10,135.47
SLV.751194,San Vicente,2000,10,175.37
SLV.751195,Santa Ana,2000,10,96.37
SLV.751196,Sonsonate,2000,10,199.52
SLV.751197,Usulutan,2000,10,181.68
BLZ.28603,Belize,2000,11,112.93
BLZ.28604,Cayo,2000,11,83.72
BLZ.28605,Corozal,2000,11,96.72
BLZ.28606,Orange Walk,2000,11,65.56
BLZ.28607,Stann Creek,2000,11,138.05
BLZ.28608,Toledo,2000,11,106.17
CRI.61981,Alajuela,2000,11,242.35
CRI.61982,Cartago,2000,11,225.12
CRI.61983,Guanacaste,2000,11,131.11
CRI.61984,Heredia,2000,11,257.72
CRI.61985,Limon,2000,11,261.22
CRI.61986,Puntarenas,2000,11,566.02
CRI.61987,San Jose,2000,11,502.35
GTM.10364821,Guatemala,2000,11,18.14
GTM.10364822,El Progreso,2000,11,23.71
GTM.10364823,Sacatepéquez,2000,11,24.45
GTM.10364824,Chimaltenango,2000,11,44.06
GTM.10364825,Escuintla,2000,11,97.43
GTM.10364826,Santa Rosa,2000,11,53.12
GTM.10364827,Sololá,2000,11,51.48
GTM.10364828,Totonicapán,2000,11,31.27
GTM.10364829,Quetzaltenango,2000,11,102.3
GTM.10364830,Suchitepéquez,2000,11,125.47
GTM.10364831,Retalhuleu,2000,11,93.65
GTM.10364832,San Marcos,2000,11,92.36
GTM.10364833,Huehuetenango,2000,11,56.4
GTM.10364834,Quiché,2000,11,101.21
GTM.10364835,Baja Verapaz,2000,11,63.65
GTM.10364836,Alta Verapaz,2000,11,142.15
GTM.10364837,Petén,2000,11,64.31
GTM.10364838,Izabal,2000,11,195.41
GTM.10364839,Zacapa,2000,11,94.67
GTM.10364840,Chiquimula,2000,11,41.48
GTM.10364841,Jalapa,2000,11,14.82
GTM.10364842,Jutiapa,2000,11,25.16
HND.1111420,Atlantida,2000,11,149.42
HND.1111421,Choluteca,2000,11,39.67
HND.1111422,Colon,2000,11,111.12
HND.1111423,Comayagua,2000,11,74.5
HND.1111424,Copan,2000,11,134.55
HND.1111425,Cortes,2000,11,134.23
HND.1111426,Francisco Morazan,2000,11,41.78
HND.1111427,Gracias A Dios,2000,11,130.92
HND.1111428,Intibuca,2000,11,31.38
HND.1111429,Islas De Bahia,2000,11,132.64
HND.1111430,La Paz,2000,11,23.25
HND.1111431,Lempira,2000,11,35.36
HND.1111432,Name Unknown,2000,11,68.43
HND.1111433,Ocotepeque,2000,11,37.02
HND.1111434,Olancho,2000,11,58.86
HND.1111435,Paraiso,2000,11,34.47
HND.1111436,Santa Barbara,2000,11,130.05
HND.1111437,Valle,2000,11,47.59
HND.1111438,Yoro,2000,11,94.33
NIC.1801,Boaco,2000,11,49.42
NIC.18010,Managua,2000,11,25.16
NIC.18011,Masaya,2000,11,42.65
NIC.18012,Matagalpa,2000,11,52.3
NIC.18013,Nueva Segovia,2000,11,45.37
NIC.18014,Región Autónoma del Caribe Norte,2000,11,112.69
NIC.18015,Región Autónoma del Caribe Sur,2000,11,174.67
NIC.18016,Río San Juan,2000,11,212.87
NIC.18017,Rivas,2000,11,107.88
NIC.1802,Carazo,2000,11,52.31
NIC.1803,Chinandega,2000,11,53.46
NIC.1804,Chontales,2000,11,64.0
NIC.1805,Estelí,2000,11,21.97
NIC.1806,Granada,2000,11,49.78
NIC.1807,Jinotega,2000,11,81.86
NIC.1808,León,2000,11,34.66
NIC.1809,Madriz,2000,11,24.14
PAN.1911,Bocas del Toro,2000,11,280.4
PAN.19110,Ngäbe Buglé,2000,11,350.12
PAN.19111,Panamá,2000,11,153.51
PAN.19112,Panamá Oeste,2000,11,145.88
PAN.19113,Veraguas,2000,11,274.29
PAN.1912,Chiriquí,2000,11,467.68
PAN.1913,Coclé,2000,11,157.05
PAN.1914,Colón,2000,11,208.91
PAN.1915,Darién,2000,11,215.94
PAN.1916,Emberá,2000,11,204.15
PAN.1917,Herrera,2000,11,260.16
PAN.1918,Kuna Yala,2000,11,146.93
PAN.1919,Los Santos,2000,11,298.11
SLV.751184,Ahuachapan,2000,11,53.45
SLV.751185,Cabanas,2000,11,27.48
SLV.751186,Chalatenango,2000,11,15.66
SLV.751187,Cuscatlan,2000,11,31.81
SLV.751188,La Libertad,2000,11,43.52
SLV.751189,La Paz,2000,11,56.17
SLV.751190,La Union,2000,11,37.98
SLV.751191,Morazan,2000,11,43.24
SLV.751192,San Miguel,2000,11,49.0
SLV.751193,San Salvador,2000,11,37.85
SLV.751194,San Vicente,2000,11,56.28
SLV.751195,Santa Ana,2000,11,17.39
SLV.751196,Sonsonate,2000,11,61.15
SLV.751197,Usulutan,2000,11,63.73
BLZ.28603,Belize,2000,12,98.21
BLZ.28604,Cayo,2000,12,62.74
BLZ.28605,Corozal,2000,12,71.12
BLZ.28606,Orange Walk,2000,12,53.76
BLZ.28607,Stann Creek,2000,12,113.1
BLZ.28608,Toledo,2000,12,101.05
CRI.61981,Alajuela,2000,12,216.17
CRI.61982,Cartago,2000,12,231.63
CRI.61983,Guanacaste,2000,12,28.63
CRI.61984,Heredia,2000,12,322.98
CRI.61985,Limon,2000,12,295.52
CRI.61986,Puntarenas,2000,12,234.28
CRI.61987,San Jose,2000,12,250.45
GTM.10364821,Guatemala,2000,12,6.57
GTM.10364822,El Progreso,2000,12,18.99
GTM.10364823,Sacatepéquez,2000,12,6.0
GTM.10364824,Chimaltenango,2000,12,14.85
GTM.10364825,Escuintla,2000,12,18.21
GTM.10364826,Santa Rosa,2000,12,5.73
GTM.10364827,Sololá,2000,12,19.03
GTM.10364828,Totonicapán,2000,12,21.3
GTM.10364829,Quetzaltenango,2000,12,44.13
GTM.10364830,Suchitepéquez,2000,12,34.0
GTM.10364831,Retalhuleu,2000,12,30.86
GTM.10364832,San Marcos,2000,12,34.58
GTM.10364833,Huehuetenango,2000,12,42.84
GTM.10364834,Quiché,2000,12,78.15
GTM.10364835,Baja Verapaz,2000,12,59.15
GTM.10364836,Alta Verapaz,2000,12,153.94
GTM.10364837,Petén,2000,12,50.56
GTM.10364838,Izabal,2000,12,189.73
GTM.10364839,Zacapa,2000,12,77.42
GTM.10364840,Chiquimula,2000,12,38.41
GTM.10364841,Jalapa,2000,12,7.45
GTM.10364842,Jutiapa,2000,12,1.62
HND.1111420,Atlantida,2000,12,395.05
HND.1111421,Choluteca,2000,12,5.64
HND.1111422,Colon,2000,12,227.34
HND.1111423,Comayagua,2000,12,83.06
HND.1111424,Copan,2000,12,140.74
HND.1111425,Cortes,2000,12,234.48
HND.1111426,Francisco Morazan,2000,12,22.54
HND.1111427,Gracias A Dios,2000,12,193.11
HND.1111428,Intibuca,2000,12,43.39
HND.1111429,Islas De Bahia,2000,12,240.01
HND.1111430,La Paz,2000,12,13.98
HND.1111431,Lempira,2000,12,48.27
HND.1111432,Name Unknown,2000,12,230.93
HND.1111433,Ocotepeque,2000,12,26.34
HND.1111434,Olancho,2000,12,59.25
HND.1111435,Paraiso,2000,12,19.08
HND.1111436,Santa Barbara,2000,12,159.54
HND.1111437,Valle,2000,12,0.85
HND.1111438,Yoro,2000,12,194.47
NIC.1801,Boaco,2000,12,28.24
NIC.18010,Managua,2000,12,6.77
NIC.18011,Masaya,2000,12,7.31
NIC.18012,Matagalpa,2000,12,28.77
NIC.18013,Nueva Segovia,2000,12,30.96
NIC.18014,Región Autónoma del Caribe Norte,2000,12,120.02
NIC.18015,Región Autónoma del Caribe Sur,2000,12,116.06
NIC.18016,Río San Juan,2000,12,145.88
NIC.18017,Rivas,2000,12,34.34
NIC.1802,Carazo,2000,12,14.18
NIC.1803,Chinandega,2000,12,4.49
NIC.1804,Chontales,2000,12,32.31
NIC.1805,Estelí,2000,12,9.64
NIC.1806,Granada,2000,12,7.56
NIC.1807,Jinotega,2000,12,61.52
NIC.1808,León,2000,12,4.82
NIC.1809,Madriz,2000,12,13.72
PAN.1911,Bocas del Toro,2000,12,201.22
PAN.19110,Ngäbe Buglé,2000,12,263.93
PAN.19111,Panamá,2000,12,175.21
PAN.19112,Panamá Oeste,2000,12,145.26
PAN.19113,Veraguas,2000,12,204.87
PAN.1912,Chiriquí,2000,12,281.63
PAN.1913,Coclé,2000,12,132.53
PAN.1914,Colón,2000,12,267.52
PAN.1915,Darién,2000,12,220.47
PAN.1916,Emberá,2000,12,229.23
PAN.1917,Herrera,2000,12,130.56
PAN.1918,Kuna Yala,2000,12,202.06
PAN.1919,Los Santos,2000,12,130.04
SLV.751184,Ahuachapan,2000,12,1.78
SLV.751185,Cabanas,2000,12,2.96
SLV.751186,Chalatenango,2000,12,3.27
SLV.751187,Cuscatlan,2000,12,3.15
SLV.751188,La Libertad,2000,12,1.79
SLV.751189,La Paz,2000,12,2.65
SLV.751190,La Union,2000,12,1.45
SLV.751191,Morazan,2000,12,6.4
SLV.751192,San Miguel,2000,12,3.72
SLV.751193,San Salvador,2000,12,2.52
SLV.751194,San Vicente,2000,12,3.09
SLV.751195,Santa Ana,2000,12,2.21
SLV.751196,Sonsonate,2000,12,2.68
SLV.751197,Usulutan,2000,12,2.52
BLZ.28603,Belize,2001,01,60.26
BLZ.28604,Cayo,2001,01,48.02
BLZ.28605,Corozal,2001,01,32.55
BLZ.28606,Orange Walk,2001,01,35.3
BLZ.28607,Stann Creek,2001,01,105.8
BLZ.28608,Toledo,2001,01,74.81
CRI.61981,Alajuela,2001,01,194.73
CRI.61982,Cartago,2001,01,186.54
CRI.61983,Guanacaste,2001,01,17.03
CRI.61984,Heredia,2001,01,379.73
CRI.61985,Limon,2001,01,283.2
