code,name,year,month,temp_max,temp_min
HND.1111433,Ocotepeque,2015,09,26.37,17.97
HND.1111434,Olancho,2015,09,30.07,20.93
HND.1111435,Paraiso,2015,09,30.12,20.45
HND.1111436,Santa Barbara,2015,09,29.61,21.11
HND.1111437,Valle,2015,09,32.27,24.56
HND.1111438,Yoro,2015,09,30.14,20.94
NIC.1801,Boaco,2015,09,29.99,22.87
NIC.18010,Managua,2015,09,33.68,24.81
NIC.18011,Masaya,2015,09,31.58,23.98
NIC.18012,Matagalpa,2015,09,29.51,21.85
NIC.18013,Nueva Segovia,2015,09,29.4,20.77
NIC.18014,Región Autónoma del Caribe Norte,2015,09,29.84,23.9
NIC.18015,Región Autónoma del Caribe Sur,2015,09,29.52,23.95
NIC.18016,Río San Juan,2015,09,29.56,23.79
NIC.18017,Rivas,2015,09,29.15,25.7
NIC.1802,Carazo,2015,09,32.5,24.83
NIC.1803,Chinandega,2015,09,33.53,24.99
NIC.1804,Chontales,2015,09,29.78,23.63
NIC.1805,Estelí,2015,09,30.25,20.92
NIC.1806,Granada,2015,09,31.24,24.75
NIC.1807,Jinotega,2015,09,28.57,21.5
NIC.1808,León,2015,09,33.96,24.6
NIC.1809,Madriz,2015,09,30.17,20.7
PAN.1911,Bocas del Toro,2015,09,26.08,20.21
PAN.19110,Ngäbe Buglé,2015,09,27.47,21.56
PAN.19111,Panamá,2015,09,30.33,25.01
PAN.19112,Panamá Oeste,2015,09,30.12,24.7
PAN.19113,Veraguas,2015,09,29.46,23.72
PAN.1912,Chiriquí,2015,09,28.17,21.91
PAN.1913,Coclé,2015,09,29.9,23.84
PAN.1914,Colón,2015,09,29.13,24.7
PAN.1915,Darién,2015,09,30.53,24.07
PAN.1916,Emberá,2015,09,30.69,23.75
PAN.1917,Herrera,2015,09,31.18,23.74
PAN.1918,Kuna Yala,2015,09,30.04,25.28
PAN.1919,Los Santos,2015,09,30.34,24.09
SLV.751184,Ahuachapan,2015,09,28.98,22.61
SLV.751185,Cabanas,2015,09,31.68,22.36
SLV.751186,Chalatenango,2015,09,30.56,21.39
SLV.751187,Cuscatlan,2015,09,31.31,22.16
SLV.751188,La Libertad,2015,09,30.01,22.85
SLV.751189,La Paz,2015,09,29.89,24.36
SLV.751190,La Union,2015,09,31.84,24.08
SLV.751191,Morazan,2015,09,30.85,21.68
SLV.751192,San Miguel,2015,09,32.07,23.46
SLV.751193,San Salvador,2015,09,30.89,22.58
SLV.751194,San Vicente,2015,09,31.62,22.99
SLV.751195,Santa Ana,2015,09,30.43,21.11
SLV.751196,Sonsonate,2015,09,29.12,22.95
SLV.751197,Usulutan,2015,09,31.92,24.4
BLZ.28603,Belize,2015,10,30.84,25.13
BLZ.28604,Cayo,2015,10,30.66,22.62
BLZ.28605,Corozal,2015,10,31.2,24.72
BLZ.28606,Orange Walk,2015,10,32.26,23.85
BLZ.28607,Stann Creek,2015,10,29.68,24.34
BLZ.28608,Toledo,2015,10,30.58,23.7
CRI.61981,Alajuela,2015,10,28.51,21.7
CRI.61982,Cartago,2015,10,23.67,16.2
CRI.61983,Guanacaste,2015,10,30.06,23.4
CRI.61984,Heredia,2015,10,28.47,21.23
CRI.61985,Limon,2015,10,27.44,20.74
CRI.61986,Puntarenas,2015,10,27.25,21.84
CRI.61987,San Jose,2015,10,24.86,18.57
GTM.10364821,Guatemala,2015,10,26.13,17.07
GTM.10364822,El Progreso,2015,10,27.22,17.86
GTM.10364823,Sacatepéquez,2015,10,24.55,16.43
GTM.10364824,Chimaltenango,2015,10,23.74,16.16
GTM.10364825,Escuintla,2015,10,29.08,23.3
GTM.10364826,Santa Rosa,2015,10,27.89,20.91
GTM.10364827,Sololá,2015,10,22.51,16.21
GTM.10364828,Totonicapán,2015,10,21.26,13.36
GTM.10364829,Quetzaltenango,2015,10,24.87,18.12
GTM.10364830,Suchitepéquez,2015,10,29.63,23.1
GTM.10364831,Retalhuleu,2015,10,30.85,24.42
GTM.10364832,San Marcos,2015,10,24.32,16.95
GTM.10364833,Huehuetenango,2015,10,23.52,15.09
GTM.10364834,Quiché,2015,10,25.03,17.18
GTM.10364835,Baja Verapaz,2015,10,26.19,17.4
GTM.10364836,Alta Verapaz,2015,10,28.69,20.86
GTM.10364837,Petén,2015,10,31.84,23.04
GTM.10364838,Izabal,2015,10,30.45,23.52
GTM.10364839,Zacapa,2015,10,28.79,20.58
GTM.10364840,Chiquimula,2015,10,27.65,19.43
GTM.10364841,Jalapa,2015,10,26.76,17.8
GTM.10364842,Jutiapa,2015,10,28.51,20.22
HND.1111420,Atlantida,2015,10,29.01,23.44
HND.1111421,Choluteca,2015,10,31.19,23.23
HND.1111422,Colon,2015,10,29.93,22.9
HND.1111423,Comayagua,2015,10,27.63,19.48
HND.1111424,Copan,2015,10,27.6,19.59
HND.1111425,Cortes,2015,10,30.04,23.06
HND.1111426,Francisco Morazan,2015,10,28.14,19.48
HND.1111427,Gracias A Dios,2015,10,30.13,24.14
HND.1111428,Intibuca,2015,10,26.7,18.56
HND.1111429,Islas De Bahia,2015,10,28.58,27.27
HND.1111430,La Paz,2015,10,27.57,19.27
HND.1111431,Lempira,2015,10,27.26,19.05
HND.1111432,Name Unknown,2015,10,28.57,26.99
HND.1111433,Ocotepeque,2015,10,26.32,18.2
HND.1111434,Olancho,2015,10,29.07,20.73
HND.1111435,Paraiso,2015,10,28.8,20.12
HND.1111436,Santa Barbara,2015,10,28.97,21.09
HND.1111437,Valle,2015,10,31.19,24.33
HND.1111438,Yoro,2015,10,29.02,20.78
NIC.1801,Boaco,2015,10,30.25,22.67
NIC.18010,Managua,2015,10,32.18,24.37
NIC.18011,Masaya,2015,10,30.82,23.8
NIC.18012,Matagalpa,2015,10,29.68,21.58
NIC.18013,Nueva Segovia,2015,10,28.85,20.37
NIC.18014,Región Autónoma del Caribe Norte,2015,10,30.27,23.67
NIC.18015,Región Autónoma del Caribe Sur,2015,10,30.3,23.74
NIC.18016,Río San Juan,2015,10,30.11,23.68
NIC.18017,Rivas,2015,10,28.96,25.66
NIC.1802,Carazo,2015,10,31.11,24.4
NIC.1803,Chinandega,2015,10,31.78,24.56
NIC.1804,Chontales,2015,10,30.13,23.35
NIC.1805,Estelí,2015,10,28.9,20.63
NIC.1806,Granada,2015,10,30.6,24.54
NIC.1807,Jinotega,2015,10,28.93,21.26
NIC.1808,León,2015,10,31.83,24.09
NIC.1809,Madriz,2015,10,28.93,20.42
PAN.1911,Bocas del Toro,2015,10,26.18,20.26
PAN.19110,Ngäbe Buglé,2015,10,27.29,21.51
PAN.19111,Panamá,2015,10,29.95,24.65
PAN.19112,Panamá Oeste,2015,10,29.91,24.28
PAN.19113,Veraguas,2015,10,29.02,23.53
PAN.1912,Chiriquí,2015,10,27.8,21.75
PAN.1913,Coclé,2015,10,29.64,23.49
PAN.1914,Colón,2015,10,29.28,24.41
PAN.1915,Darién,2015,10,30.21,23.87
PAN.1916,Emberá,2015,10,30.27,23.51
PAN.1917,Herrera,2015,10,30.5,23.42
PAN.1918,Kuna Yala,2015,10,29.71,25.02
PAN.1919,Los Santos,2015,10,30.03,23.79
SLV.751184,Ahuachapan,2015,10,28.73,22.56
SLV.751185,Cabanas,2015,10,30.77,22.37
SLV.751186,Chalatenango,2015,10,29.78,21.38
SLV.751187,Cuscatlan,2015,10,30.54,22.29
SLV.751188,La Libertad,2015,10,29.52,22.86
SLV.751189,La Paz,2015,10,29.31,24.36
SLV.751190,La Union,2015,10,30.81,23.92
SLV.751191,Morazan,2015,10,30.03,21.69
SLV.751192,San Miguel,2015,10,31.09,23.4
SLV.751193,San Salvador,2015,10,30.23,22.66
SLV.751194,San Vicente,2015,10,30.72,23.06
SLV.751195,Santa Ana,2015,10,29.5,21.0
SLV.751196,Sonsonate,2015,10,28.88,22.97
SLV.751197,Usulutan,2015,10,30.85,24.38
BLZ.28603,Belize,2015,11,29.19,24.56
BLZ.28604,Cayo,2015,11,28.67,22.24
BLZ.28605,Corozal,2015,11,29.5,24.24
BLZ.28606,Orange Walk,2015,11,30.1,23.28
BLZ.28607,Stann Creek,2015,11,28.2,23.72
BLZ.28608,Toledo,2015,11,28.73,23.21
CRI.61981,Alajuela,2015,11,27.62,21.41
CRI.61982,Cartago,2015,11,22.56,15.8
CRI.61983,Guanacaste,2015,11,29.66,23.18
CRI.61984,Heredia,2015,11,27.25,20.87
CRI.61985,Limon,2015,11,26.24,20.36
CRI.61986,Puntarenas,2015,11,26.73,21.7
CRI.61987,San Jose,2015,11,24.37,18.36
GTM.10364821,Guatemala,2015,11,25.81,16.61
GTM.10364822,El Progreso,2015,11,26.0,17.35
GTM.10364823,Sacatepéquez,2015,11,24.64,16.0
GTM.10364824,Chimaltenango,2015,11,23.43,15.73
GTM.10364825,Escuintla,2015,11,29.12,23.04
GTM.10364826,Santa Rosa,2015,11,28.17,20.49
GTM.10364827,Sololá,2015,11,22.33,16.0
GTM.10364828,Totonicapán,2015,11,20.52,12.76
GTM.10364829,Quetzaltenango,2015,11,24.67,17.83
GTM.10364830,Suchitepéquez,2015,11,29.49,23.05
GTM.10364831,Retalhuleu,2015,11,30.78,24.57
GTM.10364832,San Marcos,2015,11,24.23,16.35
GTM.10364833,Huehuetenango,2015,11,22.97,14.69
GTM.10364834,Quiché,2015,11,23.91,16.75
GTM.10364835,Baja Verapaz,2015,11,24.89,17.06
GTM.10364836,Alta Verapaz,2015,11,27.15,20.4
GTM.10364837,Petén,2015,11,30.31,22.66
GTM.10364838,Izabal,2015,11,28.47,22.85
GTM.10364839,Zacapa,2015,11,26.99,20.01
GTM.10364840,Chiquimula,2015,11,26.19,18.92
GTM.10364841,Jalapa,2015,11,25.93,17.28
GTM.10364842,Jutiapa,2015,11,28.6,19.86
HND.1111420,Atlantida,2015,11,27.9,22.65
HND.1111421,Choluteca,2015,11,31.36,22.85
HND.1111422,Colon,2015,11,28.27,22.15
HND.1111423,Comayagua,2015,11,26.35,19.06
HND.1111424,Copan,2015,11,25.72,19.19
HND.1111425,Cortes,2015,11,28.43,22.36
HND.1111426,Francisco Morazan,2015,11,27.55,19.03
HND.1111427,Gracias A Dios,2015,11,28.45,23.51
HND.1111428,Intibuca,2015,11,25.8,18.29
HND.1111429,Islas De Bahia,2015,11,27.61,26.1
HND.1111430,La Paz,2015,11,27.16,18.99
HND.1111431,Lempira,2015,11,26.61,18.83
HND.1111432,Name Unknown,2015,11,27.85,26.18
HND.1111433,Ocotepeque,2015,11,25.18,17.8
HND.1111434,Olancho,2015,11,27.77,20.09
HND.1111435,Paraiso,2015,11,27.81,19.61
HND.1111436,Santa Barbara,2015,11,27.29,20.64
HND.1111437,Valle,2015,11,31.8,24.05
HND.1111438,Yoro,2015,11,27.93,20.22
NIC.1801,Boaco,2015,11,28.9,22.13
NIC.18010,Managua,2015,11,32.11,24.09
NIC.18011,Masaya,2015,11,30.29,23.34
NIC.18012,Matagalpa,2015,11,28.24,21.06
NIC.18013,Nueva Segovia,2015,11,27.32,19.84
NIC.18014,Región Autónoma del Caribe Norte,2015,11,28.78,23.1
NIC.18015,Región Autónoma del Caribe Sur,2015,11,28.87,23.33
NIC.18016,Río San Juan,2015,11,29.05,23.39
NIC.18017,Rivas,2015,11,28.56,25.36
NIC.1802,Carazo,2015,11,30.94,24.19
NIC.1803,Chinandega,2015,11,32.14,24.17
NIC.1804,Chontales,2015,11,28.9,22.99
NIC.1805,Estelí,2015,11,28.04,20.05
NIC.1806,Granada,2015,11,30.03,24.16
NIC.1807,Jinotega,2015,11,27.23,20.63
NIC.1808,León,2015,11,32.04,23.62
NIC.1809,Madriz,2015,11,27.87,19.87
PAN.1911,Bocas del Toro,2015,11,24.94,19.96
PAN.19110,Ngäbe Buglé,2015,11,26.26,21.36
PAN.19111,Panamá,2015,11,29.24,24.48
PAN.19112,Panamá Oeste,2015,11,29.27,24.16
PAN.19113,Veraguas,2015,11,28.57,23.37
PAN.1912,Chiriquí,2015,11,27.13,21.63
PAN.1913,Coclé,2015,11,28.88,23.39
PAN.1914,Colón,2015,11,28.45,24.23
PAN.1915,Darién,2015,11,29.78,23.74
PAN.1916,Emberá,2015,11,29.79,23.38
PAN.1917,Herrera,2015,11,30.04,23.21
PAN.1918,Kuna Yala,2015,11,29.0,24.8
PAN.1919,Los Santos,2015,11,29.43,23.67
SLV.751184,Ahuachapan,2015,11,29.2,22.31
SLV.751185,Cabanas,2015,11,31.51,22.21
SLV.751186,Chalatenango,2015,11,30.0,21.2
SLV.751187,Cuscatlan,2015,11,31.15,21.89
SLV.751188,La Libertad,2015,11,30.08,22.53
SLV.751189,La Paz,2015,11,29.74,24.07
SLV.751190,La Union,2015,11,31.22,23.6
SLV.751191,Morazan,2015,11,30.14,21.26
SLV.751192,San Miguel,2015,11,31.46,22.92
SLV.751193,San Salvador,2015,11,30.88,22.26
SLV.751194,San Vicente,2015,11,31.33,22.71
SLV.751195,Santa Ana,2015,11,29.52,20.72
SLV.751196,Sonsonate,2015,11,29.38,22.67
SLV.751197,Usulutan,2015,11,31.26,24.01
BLZ.28603,Belize,2015,12,28.88,24.26
BLZ.28604,Cayo,2015,12,28.34,21.69
BLZ.28605,Corozal,2015,12,29.18,24.09
BLZ.28606,Orange Walk,2015,12,29.65,23.08
BLZ.28607,Stann Creek,2015,12,27.84,23.28
BLZ.28608,Toledo,2015,12,28.37,22.52
CRI.61981,Alajuela,2015,12,27.31,21.51
CRI.61982,Cartago,2015,12,22.34,15.32
CRI.61983,Guanacaste,2015,12,30.54,23.47
CRI.61984,Heredia,2015,12,26.62,20.8
CRI.61985,Limon,2015,12,25.91,20.04
CRI.61986,Puntarenas,2015,12,27.62,21.99
CRI.61987,San Jose,2015,12,24.95,18.51
GTM.10364821,Guatemala,2015,12,26.66,15.27
GTM.10364822,El Progreso,2015,12,26.35,16.03
GTM.10364823,Sacatepéquez,2015,12,25.25,14.69
GTM.10364824,Chimaltenango,2015,12,24.05,14.43
GTM.10364825,Escuintla,2015,12,30.19,22.48
GTM.10364826,Santa Rosa,2015,12,29.17,19.61
GTM.10364827,Sololá,2015,12,22.86,14.82
GTM.10364828,Totonicapán,2015,12,20.91,11.27
GTM.10364829,Quetzaltenango,2015,12,25.38,16.71
GTM.10364830,Suchitepéquez,2015,12,31.07,22.34
GTM.10364831,Retalhuleu,2015,12,32.22,24.02
GTM.10364832,San Marcos,2015,12,24.86,15.29
GTM.10364833,Huehuetenango,2015,12,22.76,13.13
GTM.10364834,Quiché,2015,12,23.78,15.36
GTM.10364835,Baja Verapaz,2015,12,24.97,15.77
GTM.10364836,Alta Verapaz,2015,12,26.71,19.39
GTM.10364837,Petén,2015,12,29.96,22.08
GTM.10364838,Izabal,2015,12,28.1,21.93
GTM.10364839,Zacapa,2015,12,26.74,18.98
GTM.10364840,Chiquimula,2015,12,26.46,17.88
GTM.10364841,Jalapa,2015,12,26.81,15.99
GTM.10364842,Jutiapa,2015,12,30.0,18.87
HND.1111420,Atlantida,2015,12,27.31,21.9
HND.1111421,Choluteca,2015,12,32.42,22.87
HND.1111422,Colon,2015,12,27.87,21.58
HND.1111423,Comayagua,2015,12,25.86,17.8
HND.1111424,Copan,2015,12,25.53,18.02
HND.1111425,Cortes,2015,12,27.97,21.26
HND.1111426,Francisco Morazan,2015,12,27.46,18.35
HND.1111427,Gracias A Dios,2015,12,28.3,23.27
HND.1111428,Intibuca,2015,12,25.96,16.95
HND.1111429,Islas De Bahia,2015,12,27.1,25.86
HND.1111430,La Paz,2015,12,27.61,17.86
HND.1111431,Lempira,2015,12,27.1,17.61
HND.1111432,Name Unknown,2015,12,27.42,25.97
HND.1111433,Ocotepeque,2015,12,25.4,16.7
HND.1111434,Olancho,2015,12,27.52,19.67
HND.1111435,Paraiso,2015,12,28.09,19.08
HND.1111436,Santa Barbara,2015,12,26.82,19.25
HND.1111437,Valle,2015,12,33.03,23.95
HND.1111438,Yoro,2015,12,27.37,19.31
NIC.1801,Boaco,2015,12,29.0,21.99
NIC.18010,Managua,2015,12,33.44,24.3
NIC.18011,Masaya,2015,12,31.2,23.29
NIC.18012,Matagalpa,2015,12,28.3,20.94
NIC.18013,Nueva Segovia,2015,12,27.18,19.33
NIC.18014,Región Autónoma del Caribe Norte,2015,12,28.48,23.0
NIC.18015,Región Autónoma del Caribe Sur,2015,12,28.47,23.38
NIC.18016,Río San Juan,2015,12,28.54,23.49
NIC.18017,Rivas,2015,12,28.73,25.42
NIC.1802,Carazo,2015,12,32.3,24.43
NIC.1803,Chinandega,2015,12,33.71,24.61
NIC.1804,Chontales,2015,12,28.9,22.89
NIC.1805,Estelí,2015,12,28.56,19.77
NIC.1806,Granada,2015,12,30.77,24.14
NIC.1807,Jinotega,2015,12,26.95,20.31
NIC.1808,León,2015,12,33.56,24.05
NIC.1809,Madriz,2015,12,28.16,19.38
PAN.1911,Bocas del Toro,2015,12,24.94,19.64
PAN.19110,Ngäbe Buglé,2015,12,26.85,21.31
PAN.19111,Panamá,2015,12,30.57,25.11
PAN.19112,Panamá Oeste,2015,12,30.43,24.81
PAN.19113,Veraguas,2015,12,30.11,23.92
PAN.1912,Chiriquí,2015,12,28.64,21.96
PAN.1913,Coclé,2015,12,29.81,24.01
PAN.1914,Colón,2015,12,29.01,24.8
PAN.1915,Darién,2015,12,31.35,24.29
PAN.1916,Emberá,2015,12,31.32,23.97
PAN.1917,Herrera,2015,12,31.82,23.58
PAN.1918,Kuna Yala,2015,12,29.77,25.6
PAN.1919,Los Santos,2015,12,31.12,24.16
SLV.751184,Ahuachapan,2015,12,30.33,21.78
SLV.751185,Cabanas,2015,12,33.47,21.44
SLV.751186,Chalatenango,2015,12,31.6,20.5
SLV.751187,Cuscatlan,2015,12,33.08,21.15
SLV.751188,La Libertad,2015,12,31.58,22.06
SLV.751189,La Paz,2015,12,30.97,23.75
SLV.751190,La Union,2015,12,32.64,23.06
SLV.751191,Morazan,2015,12,31.31,20.04
SLV.751192,San Miguel,2015,12,33.08,22.02
SLV.751193,San Salvador,2015,12,32.64,21.67
SLV.751194,San Vicente,2015,12,33.2,21.86
SLV.751195,Santa Ana,2015,12,31.08,19.88
SLV.751196,Sonsonate,2015,12,30.57,22.16
SLV.751197,Usulutan,2015,12,32.88,23.37
BLZ.28603,Belize,2016,01,27.86,21.54
BLZ.28604,Cayo,2016,01,27.29,18.66
BLZ.28605,Corozal,2016,01,28.19,21.0
BLZ.28606,Orange Walk,2016,01,28.72,19.65
BLZ.28607,Stann Creek,2016,01,26.65,21.0
BLZ.28608,Toledo,2016,01,27.14,20.15
CRI.61981,Alajuela,2016,01,26.59,20.01
CRI.61982,Cartago,2016,01,21.45,14.04
CRI.61983,Guanacaste,2016,01,30.81,22.46
CRI.61984,Heredia,2016,01,25.44,19.32
CRI.61985,Limon,2016,01,24.75,18.73
CRI.61986,Puntarenas,2016,01,27.67,21.55
CRI.61987,San Jose,2016,01,24.78,17.8
GTM.10364821,Guatemala,2016,01,26.26,13.83
GTM.10364822,El Progreso,2016,01,25.88,14.46
GTM.10364823,Sacatepéquez,2016,01,24.89,13.45
GTM.10364824,Chimaltenango,2016,01,23.75,13.2
GTM.10364825,Escuintla,2016,01,29.97,21.78
GTM.10364826,Santa Rosa,2016,01,28.8,18.54
GTM.10364827,Sololá,2016,01,22.23,13.86
GTM.10364828,Totonicapán,2016,01,20.8,10.23
GTM.10364829,Quetzaltenango,2016,01,24.79,16.0
GTM.10364830,Suchitepéquez,2016,01,30.83,21.73
GTM.10364831,Retalhuleu,2016,01,31.74,23.58
GTM.10364832,San Marcos,2016,01,24.38,14.3
GTM.10364833,Huehuetenango,2016,01,22.09,11.56
GTM.10364834,Quiché,2016,01,22.66,13.32
GTM.10364835,Baja Verapaz,2016,01,24.24,13.94
GTM.10364836,Alta Verapaz,2016,01,24.98,16.99
GTM.10364837,Petén,2016,01,28.65,19.1
GTM.10364838,Izabal,2016,01,26.65,19.85
GTM.10364839,Zacapa,2016,01,25.73,16.89
GTM.10364840,Chiquimula,2016,01,25.8,15.67
GTM.10364841,Jalapa,2016,01,26.35,14.34
GTM.10364842,Jutiapa,2016,01,29.25,17.17
HND.1111420,Atlantida,2016,01,26.13,20.08
HND.1111421,Choluteca,2016,01,32.91,21.66
HND.1111422,Colon,2016,01,26.8,19.76
HND.1111423,Comayagua,2016,01,25.56,15.67
HND.1111424,Copan,2016,01,24.48,15.69
HND.1111425,Cortes,2016,01,26.72,19.3
HND.1111426,Francisco Morazan,2016,01,28.04,16.41
HND.1111427,Gracias A Dios,2016,01,27.62,21.88
HND.1111428,Intibuca,2016,01,25.65,15.1
HND.1111429,Islas De Bahia,2016,01,26.57,24.93
HND.1111430,La Paz,2016,01,27.67,16.18
HND.1111431,Lempira,2016,01,26.69,15.67
HND.1111432,Name Unknown,2016,01,26.68,25.47
HND.1111433,Ocotepeque,2016,01,24.85,14.47
HND.1111434,Olancho,2016,01,27.2,17.64
HND.1111435,Paraiso,2016,01,28.44,17.11
HND.1111436,Santa Barbara,2016,01,25.55,17.21
HND.1111437,Valle,2016,01,32.78,23.14
HND.1111438,Yoro,2016,01,26.68,17.26
NIC.1801,Boaco,2016,01,28.52,20.57
NIC.18010,Managua,2016,01,33.27,22.94
NIC.18011,Masaya,2016,01,31.01,21.95
NIC.18012,Matagalpa,2016,01,27.98,19.51
NIC.18013,Nueva Segovia,2016,01,27.15,17.4
NIC.18014,Región Autónoma del Caribe Norte,2016,01,27.86,21.48
NIC.18015,Región Autónoma del Caribe Sur,2016,01,27.83,21.96
NIC.18016,Río San Juan,2016,01,27.98,22.16
NIC.18017,Rivas,2016,01,28.37,24.41
NIC.1802,Carazo,2016,01,31.95,23.12
NIC.1803,Chinandega,2016,01,34.26,23.88
NIC.1804,Chontales,2016,01,28.41,21.44
NIC.1805,Estelí,2016,01,29.06,18.21
NIC.1806,Granada,2016,01,30.43,22.85
NIC.1807,Jinotega,2016,01,26.4,18.54
NIC.1808,León,2016,01,33.92,22.92
NIC.1809,Madriz,2016,01,28.67,17.64
PAN.1911,Bocas del Toro,2016,01,23.95,18.29
PAN.19110,Ngäbe Buglé,2016,01,26.17,19.93
PAN.19111,Panamá,2016,01,29.94,24.26
PAN.19112,Panamá Oeste,2016,01,30.44,24.01
PAN.19113,Veraguas,2016,01,30.54,23.01
PAN.1912,Chiriquí,2016,01,29.02,21.2
PAN.1913,Coclé,2016,01,29.52,22.96
PAN.1914,Colón,2016,01,28.43,24.01
PAN.1915,Darién,2016,01,31.3,23.76
PAN.1916,Emberá,2016,01,30.73,23.46
PAN.1917,Herrera,2016,01,32.85,22.57
PAN.1918,Kuna Yala,2016,01,28.81,25.03
PAN.1919,Los Santos,2016,01,32.22,23.52
SLV.751184,Ahuachapan,2016,01,29.87,20.48
SLV.751185,Cabanas,2016,01,33.32,20.28
SLV.751186,Chalatenango,2016,01,31.18,18.88
SLV.751187,Cuscatlan,2016,01,32.78,19.84
SLV.751188,La Libertad,2016,01,31.12,20.71
SLV.751189,La Paz,2016,01,30.69,22.75
SLV.751190,La Union,2016,01,32.58,22.43
SLV.751191,Morazan,2016,01,31.62,19.29
SLV.751192,San Miguel,2016,01,33.24,21.53
SLV.751193,San Salvador,2016,01,32.13,20.3
SLV.751194,San Vicente,2016,01,33.17,20.87
SLV.751195,Santa Ana,2016,01,30.3,18.08
SLV.751196,Sonsonate,2016,01,30.23,20.93
SLV.751197,Usulutan,2016,01,32.72,22.69
BLZ.28603,Belize,2016,02,27.22,21.07
BLZ.28604,Cayo,2016,02,26.31,18.19
BLZ.28605,Corozal,2016,02,27.78,20.7
BLZ.28606,Orange Walk,2016,02,28.27,19.27
BLZ.28607,Stann Creek,2016,02,25.79,20.47
BLZ.28608,Toledo,2016,02,26.22,19.63
CRI.61981,Alajuela,2016,02,26.32,20.41
CRI.61982,Cartago,2016,02,21.12,14.1
CRI.61983,Guanacaste,2016,02,30.83,22.99
CRI.61984,Heredia,2016,02,24.87,19.58
CRI.61985,Limon,2016,02,24.19,18.77
CRI.61986,Puntarenas,2016,02,28.52,22.15
CRI.61987,San Jose,2016,02,25.53,18.21
GTM.10364821,Guatemala,2016,02,25.47,13.26
GTM.10364822,El Progreso,2016,02,24.32,13.81
GTM.10364823,Sacatepéquez,2016,02,25.15,13.3
GTM.10364824,Chimaltenango,2016,02,23.8,12.74
GTM.10364825,Escuintla,2016,02,31.1,21.94
GTM.10364826,Santa Rosa,2016,02,29.6,18.76
GTM.10364827,Sololá,2016,02,23.25,13.46
GTM.10364828,Totonicapán,2016,02,20.75,9.25
GTM.10364829,Quetzaltenango,2016,02,25.9,15.75
GTM.10364830,Suchitepéquez,2016,02,32.0,21.77
GTM.10364831,Retalhuleu,2016,02,32.4,23.48
GTM.10364832,San Marcos,2016,02,25.54,14.13
GTM.10364833,Huehuetenango,2016,02,21.61,10.86
GTM.10364834,Quiché,2016,02,21.57,12.59
GTM.10364835,Baja Verapaz,2016,02,22.7,13.38
GTM.10364836,Alta Verapaz,2016,02,23.76,16.43
GTM.10364837,Petén,2016,02,28.0,18.57
GTM.10364838,Izabal,2016,02,25.35,19.31
GTM.10364839,Zacapa,2016,02,24.33,16.61
GTM.10364840,Chiquimula,2016,02,24.14,15.47
GTM.10364841,Jalapa,2016,02,25.04,13.84
GTM.10364842,Jutiapa,2016,02,28.66,17.19
HND.1111420,Atlantida,2016,02,24.77,19.73
HND.1111421,Choluteca,2016,02,33.18,22.27
HND.1111422,Colon,2016,02,25.55,19.81
HND.1111423,Comayagua,2016,02,23.77,15.68
HND.1111424,Copan,2016,02,22.66,15.7
HND.1111425,Cortes,2016,02,25.29,19.06
HND.1111426,Francisco Morazan,2016,02,26.95,16.78
HND.1111427,Gracias A Dios,2016,02,27.04,22.04
HND.1111428,Intibuca,2016,02,24.21,15.17
HND.1111429,Islas De Bahia,2016,02,25.72,24.31
HND.1111430,La Paz,2016,02,26.49,16.23
HND.1111431,Lempira,2016,02,25.44,15.83
HND.1111432,Name Unknown,2016,02,26.16,25.04
HND.1111433,Ocotepeque,2016,02,23.45,14.34
HND.1111434,Olancho,2016,02,26.49,18.23
HND.1111435,Paraiso,2016,02,27.96,17.72
HND.1111436,Santa Barbara,2016,02,24.01,17.17
HND.1111437,Valle,2016,02,33.12,23.36
HND.1111438,Yoro,2016,02,24.79,17.23
NIC.1801,Boaco,2016,02,28.85,21.05
NIC.18010,Managua,2016,02,33.52,23.47
NIC.18011,Masaya,2016,02,31.58,22.53
NIC.18012,Matagalpa,2016,02,28.12,19.98
NIC.18013,Nueva Segovia,2016,02,27.04,17.96
NIC.18014,Región Autónoma del Caribe Norte,2016,02,27.98,21.87
NIC.18015,Región Autónoma del Caribe Sur,2016,02,27.76,22.45
NIC.18016,Río San Juan,2016,02,27.73,22.58
NIC.18017,Rivas,2016,02,28.41,24.14
NIC.1802,Carazo,2016,02,32.41,23.55
NIC.1803,Chinandega,2016,02,34.95,24.45
NIC.1804,Chontales,2016,02,28.61,21.91
NIC.1805,Estelí,2016,02,28.79,18.78
NIC.1806,Granada,2016,02,30.78,23.18
NIC.1807,Jinotega,2016,02,26.33,18.85
NIC.1808,León,2016,02,34.2,23.63
NIC.1809,Madriz,2016,02,28.37,18.26
PAN.1911,Bocas del Toro,2016,02,23.21,18.21
PAN.19110,Ngäbe Buglé,2016,02,25.58,20.11
PAN.19111,Panamá,2016,02,29.31,24.4
PAN.19112,Panamá Oeste,2016,02,30.68,24.21
PAN.19113,Veraguas,2016,02,30.62,23.62
PAN.1912,Chiriquí,2016,02,29.65,21.98
PAN.1913,Coclé,2016,02,29.23,23.17
PAN.1914,Colón,2016,02,28.2,24.14
PAN.1915,Darién,2016,02,31.55,24.38
PAN.1916,Emberá,2016,02,30.42,24.0
PAN.1917,Herrera,2016,02,33.39,23.52
